Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,4,1,0,1,2,1,4,2,2,0,1,20.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,4,1,0,1,2,1,4,2,2,0,1,20.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,1,1,0,0,1,1,1,1,0,3,11.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,3,4,4,1,0,1,1,1,1,0,2,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,24,9,22,18,11,17,9,15,12,12,9,12,170.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,21,33,38,22,24,30,23,34,31,30,25,26,337.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,2,1,0,0,0,3,0,0,0,0,9.0
LATROCÍNIO,0,0,0,1,0,0,1,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,1,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),0,2,0,1,1,0,0,0,1,1,0,0,6.0
TOTAL DE ROUBO - OUTROS (1),110,98,110,96,72,76,76,88,67,130,105,89,1117.0
ROUBO DE VEÍCULO,31,28,31,50,50,38,51,35,42,31,45,31,463.0
ROUBO A BANCO,1,1,1,0,0,1,0,0,0,2,0,0,6.0
ROUBO DE CARGA,1,1,2,2,1,2,2,2,0,3,1,0,17.0
FURTO - OUTROS,121,107,98,73,99,72,89,109,116,140,150,113,1287.0
FURTO DE VEÍCULO,70,65,76,70,61,58,70,52,57,61,59,47,746.0
