Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,1,0,0,1,0,1,0,1,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,1,0,0,1,0,2,0,1,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,2,1,0,2,0,0,0,0,2,2,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,1,1,1,0,0,1,0,0,1,0,1,8.0
LESÃO CORPORAL DOLOSA,20,13,19,18,13,18,14,22,14,23,23,17,214.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,35,27,27,29,39,25,41,26,23,29,24,39,364.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,3,0,3,0,0,0,0,1,1,1,0,9.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),2,0,2,1,1,2,1,0,1,1,0,0,11.0
TOTAL DE ROUBO - OUTROS (1),179,181,175,92,119,108,158,145,163,179,168,166,1833.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,159.0
ROUBO DE VEÍCULO,94,58,40,52,41,57,44,38,43,45,45,75,632.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,1,1,0,0,2.0
ROUBO DE CARGA,9,3,5,6,5,9,3,3,9,4,9,10,75.0
FURTO - OUTROS,158,146,209,131,165,159,196,208,217,226,230,184,2229.0
FURTO DE VEÍCULO,52,38,48,51,34,56,29,35,34,39,50,41,507.0
