Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,1,0,1,2,2,1,1,0,2,1,13.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,1,0,1,2,2,1,1,0,2,1,13.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,1,1,1,0,2,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,2,1,2,0,1,0,1,3,1,0,1,12.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,36,19,15,24,19,13,27,22,20,14,18,17,244.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,38,41,51,42,39,33,38,38,40,50,22,31,463.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,1,0,0,0,2,0,0,1,0,6.0
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,0,1,2,0,2,1,1,1,0,8.0
TOTAL DE ROUBO - OUTROS (1),144,26,144,118,169,112,135,179,136,130,90,106,1489.0
ROUBO DE VEÍCULO,21,20,52,53,57,37,45,41,33,47,16,33,455.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,5,8,6,6,7,9,8,11,10,10,7,93.0
FURTO - OUTROS,187,126,205,122,149,140,114,178,166,148,64,113,1712.0
FURTO DE VEÍCULO,12,8,40,45,36,24,34,24,22,26,16,17,304.0
