Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,2,0,1,1,1,0,1,0,1,0,9.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,2,0,1,2,1,0,1,0,1,0,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,1,0,0,0,0,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,3,2,4,1,3,0,1,2,2,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,10,23,21,12,13,13,13,12,17,10,24,19,187.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,10,7,10,9,9,13,15,9,10,15,7,123.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,1,0,0,2,1,0,0,1,0,7.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,1,3,2,0,3,1,3,2,2,6,2,25.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,0,2,5,1,8.0
TOTAL DE ROUBO - OUTROS (1),119,94,167,132,103,109,109,156,142,171,141,134,1.577
ROUBO DE VEÍCULO,28,25,15,24,22,15,18,29,15,16,27,26,260.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,10,11,24,20,19,16,6,18,13,19,14,23,193.0
FURTO - OUTROS,77,90,101,80,104,87,92,86,90,65,68,68,1.008
FURTO DE VEÍCULO,32,36,37,42,29,38,42,38,31,33,59,24,441.0
