Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,0,2,1,0,0,1,1,0,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,0,2,1,0,0,1,1,0,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,1,0,0,4,1,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,1,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,2,1,0,1,1,0,1,0,0,0,1,8.0
LESÃO CORPORAL DOLOSA,22,23,21,21,17,17,12,23,23,16,7,22,224.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,10,12,9,19,18,15,15,11,3,18,24,163.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,1,0,0,1,1,0,1,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,1,1,2,1,1,2,2,3,0,1,15.0
TOTAL DE ROUBO - OUTROS (1),102,86,125,130,117,123,109,111,90,160,86,87,1.326
ROUBO DE VEÍCULO,27,27,34,24,32,36,35,26,28,35,24,28,356.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,15,9,17,19,10,16,16,18,7,21,10,4,162.0
FURTO - OUTROS,95,118,131,149,105,125,87,108,88,130,92,83,1.311
FURTO DE VEÍCULO,20,29,22,27,33,47,43,14,38,54,22,37,386.0
