Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,0,1,3,0,1,2,0,1,9.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,0,1,3,0,1,2,0,1,9.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,1,1,0,2,0,0,0,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,1,1,0,0,1,0,2,0,1,7.0
LESÃO CORPORAL DOLOSA,24,23,25,21,18,24,14,18,24,23,13,19,246.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,14,17,22,23,27,15,20,24,20,16,12,220.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,2,0,0,1,0,0,2,1,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,1,2,2,0,1,0,3,0,2,1,1,16.0
TOTAL DE ROUBO - OUTROS (1),116,107,117,86,147,108,112,158,144,154,109,84,1442.0
ROUBO DE VEÍCULO,18,32,50,32,40,32,27,29,39,33,23,16,371.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,19,15,7,8,19,12,20,4,13,27,14,8,166.0
FURTO - OUTROS,87,109,128,93,128,128,107,118,124,124,93,107,1346.0
FURTO DE VEÍCULO,31,30,23,13,23,22,24,18,20,22,30,16,272.0
