Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,1,1,0,2,3,0,3,4,0,18.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,1,1,0,2,3,0,3,4,0,18.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,1,2,2,0,2,2,1,4,0,1,18.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,0,1,1,1,2,2,3,2,0,2,0,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,20,25,31,27,26,10,14,23,15,9,8,18,226.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,32,41,31,40,35,31,39,40,38,37,29,418.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,2,1,0,0,1,1,0,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,2,0,0,0,1,1,0,4.0
TOTAL DE ROUBO - OUTROS (1),96,92,100,140,129,98,104,96,113,98,126,119,1.311
ROUBO DE VEÍCULO,16,17,11,11,22,19,17,30,35,32,24,25,259.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,17,15,10,18,16,11,17,13,16,17,6,6,162.0
FURTO - OUTROS,86,81,95,70,107,87,116,89,84,43,87,125,1.07
FURTO DE VEÍCULO,26,19,16,30,43,31,25,24,24,34,24,19,315.0
