Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,3,1,2,1,3,3,0,0,0,0,13.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,3,1,2,1,3,3,0,0,0,0,13.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,1,1,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,3,0,0,0,0,0,0,1,0,4.0
LESÃO CORPORAL DOLOSA,9,13,19,13,11,11,7,13,10,11,13,5,135.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,21,25,17,17,14,21,14,21,24,23,27,242.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,1,0,0,1,0,1,0,14,18.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,0,1,1,2.0
TOTAL DE ROUBO - OUTROS (1),82,56,70,77,81,73,62,94,95,87,95,86,958.0
ROUBO DE VEÍCULO,16,23,44,37,38,39,27,42,41,50,38,45,440.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
ROUBO DE CARGA,7,8,10,5,7,5,5,18,9,7,8,17,106.0
FURTO - OUTROS,136,178,174,146,167,120,123,192,167,140,161,106,1810.0
FURTO DE VEÍCULO,32,27,62,60,65,60,38,76,55,64,67,25,631.0
