Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,2,0,3,0,0,1,0,1,0,0,9.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,2,0,3,0,0,1,0,1,0,0,9.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,3,1,1,0,1,1,1,1,0,0,1,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,1,0,0,1,3,0,2,1,0,0,0,8.0
LESÃO CORPORAL DOLOSA,14,20,30,12,18,17,16,16,22,15,26,21,227.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,24,23,25,33,18,21,37,24,39,26,36,322.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,0,1,0,1,1,3,1,2,10.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,1,0,0,2,4,0,3,2,1,0,2,18.0
TOTAL DE ROUBO - OUTROS (1),76,62,98,108,108,128,133,155,149,160,142,143,1462.0
ROUBO DE VEÍCULO,40,24,30,21,44,56,60,53,29,51,56,33,497.0
ROUBO A BANCO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,5,4,4,2,13,11,12,10,13,9,9,8,100.0
FURTO - OUTROS,181,160,217,212,225,174,155,197,174,221,196,93,2205.0
FURTO DE VEÍCULO,63,37,57,50,76,88,63,51,79,69,49,37,719.0
