Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,1,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,0,0,0,2,0,0,0,2,2,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,16,26,15,13,10,15,21,17,21,16,29,21,220.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,14,10,10,9,10,7,15,4,8,11,10,116.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,0,0,0,1,0,0,2.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,1,1,0,2,1,0,1,3,1,3,2,16.0
ESTUPRO,0,0,0,0,0,1,0,0,0,0,1,0,2.0
ESTUPRO DE VULNERÁVEL,1,1,1,0,2,0,0,1,3,1,2,2,14.0
TOTAL DE ROUBO - OUTROS (1),90,69,83,74,55,50,64,66,74,63,87,89,864.0
ROUBO - OUTROS,83,68,81,69,54,47,62,63,73,57,82,83,822.0
ROUBO DE VEÍCULO,8,10,3,6,9,8,7,14,21,12,24,16,138.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,7,1,2,5,1,3,2,3,1,6,5,6,42.0
FURTO - OUTROS,102,83,81,64,96,87,92,100,121,138,116,116,1196.0
FURTO DE VEÍCULO,7,28,20,25,26,22,15,25,14,26,25,17,250.0
