Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,2,2,0,2,2,5,0,1,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,2,2,0,2,2,6,0,1,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,1,0,0,0,1,0,0,1,0,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,3,0,4,0,1,0,3,0,0,0,2,14.0
LESÃO CORPORAL DOLOSA,10,11,15,12,12,6,4,13,14,18,17,18,150.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,20,34,28,27,13,21,29,30,27,29,22,298.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,0,0,0,1,2,0,0,3,1,2,13.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,1,0,1,1,0,0,0,3,6.0
TOTAL DE ROUBO - OUTROS (1),70,76,90,71,91,115,110,99,91,106,98,83,1.1
ROUBO DE VEÍCULO,19,34,52,38,47,37,40,23,28,30,31,28,407.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,3,3,0,4,8,9,8,0,7,1,7,53.0
FURTO - OUTROS,76,138,180,145,183,184,146,191,169,217,182,159,1.97
FURTO DE VEÍCULO,29,59,57,56,73,47,54,59,55,71,56,33,649.0
