Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,1,1,0,1,0,0,2,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,1,1,1,0,1,0,0,2,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,2,0,1,0,0,0,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,1,0,0,1,3,1,1,1,1,0,0,11.0
LESÃO CORPORAL DOLOSA,28,20,7,10,22,15,16,27,24,9,22,24,224.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,16,32,31,31,24,19,21,24,25,27,20,286.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,1,2,0,0,0,0,1,1,1,0,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,2,3,0,0,1,0,3,0,0,1,2,13.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,1.0
TOTAL DE ROUBO - OUTROS (1),163,154,207,192,178,155,146,170,154,257,159,166,2.101
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,156.0
ROUBO DE VEÍCULO,41,25,25,29,28,22,25,31,23,37,32,42,360.0
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
ROUBO DE CARGA,6,4,6,7,8,7,6,3,7,9,3,10,76.0
FURTO - OUTROS,109,114,164,129,147,152,131,167,154,141,150,106,1.664
FURTO DE VEÍCULO,60,49,57,36,61,64,37,39,48,52,58,26,587.0
