Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,0,0,0,1,0,2,0,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,0,0,0,1,0,2,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,2,0,1,1,0,1,0,0,1,0,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,2,0,1,0,0,0,0,0,0,1,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,21,18,20,15,21,21,22,23,25,16,17,26,245.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,7,26,16,13,20,17,14,18,16,11,7,179.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,1,0,1,0,1,0,4.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,2,2,0,3,2,0,2,0,1,0,0,16.0
ESTUPRO,1,0,0,0,2,0,0,0,0,1,0,0,4.0
ESTUPRO DE VULNERÁVEL,3,2,2,0,1,2,0,2,0,0,0,0,12.0
TOTAL DE ROUBO - OUTROS (1),68,74,75,79,72,78,76,77,59,72,77,80,887.0
ROUBO - OUTROS,67,69,72,79,71,72,70,76,57,70,74,76,853.0
ROUBO DE VEÍCULO,10,7,8,7,12,9,3,12,12,10,6,5,101.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,5,3,0,1,6,6,1,2,2,3,4,34.0
FURTO - OUTROS,92,96,138,152,163,131,130,129,163,220,154,156,1724.0
FURTO DE VEÍCULO,36,23,41,23,39,39,31,23,28,42,25,26,376.0
