Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,5,5,3,9,11,6,7,10,2,4,7,71
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,3,10,3,9,10,6,8,11,2,3,7,74
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,6,1,0,2,2,1,0,1,0,0,16
HOMICÍDIO CULPOSO OUTROS,1,0,1,0,0,0,0,1,0,0,0,0,3
TENTATIVA DE HOMICÍDIO,1,1,4,1,2,7,3,2,3,2,5,5,36
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,79,68,56,57,51,55,48,44,45,58,60,67,688
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,27,27,20,20,18,15,13,27,13,22,23,243
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,2,3,1,0,0,0,0,6
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),4,1,0,0,1,3,5,1,2,2,0,3,22
TOTAL DE ROUBO - OUTROS (1),63,57,53,50,59,64,64,85,46,41,41,64,687
ROUBO DE VEÍCULO,18,17,17,20,28,29,31,22,18,13,9,14,236
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,1,5,6,10,5,7,11,13,9,11,19,99
FURTO - OUTROS,89,70,88,77,103,95,67,79,81,68,86,86,989
FURTO DE VEÍCULO,18,19,31,20,19,27,17,19,18,28,12,14,242
