Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,1,0,3,1,1,0,0,2,1,1,0,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,1,0,4,1,1,0,0,2,1,1,0,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,2,1,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,4,1,1,1,1,1,3,1,1,0,0,0,14.0
LESÃO CORPORAL SEGUIDA DE MORTE,1,0,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,43,49,46,49,35,46,44,43,47,41,32,40,515.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,10,15,14,12,24,21,15,14,13,12,9,168.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,1,1,0,1,0,0,0,1,5.0
LATROCÍNIO,0,0,0,0,0,1,0,0,1,1,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,1,1,0,0,3.0
TOTAL DE ESTUPRO (4),5,9,6,3,5,5,7,4,3,9,10,2,68.0
ESTUPRO,0,1,2,0,1,1,0,1,1,2,3,0,12.0
ESTUPRO DE VULNERÁVEL,5,8,4,3,4,4,7,3,2,7,7,2,56.0
TOTAL DE ROUBO - OUTROS (1),188,181,176,153,191,182,179,218,171,160,206,178,2.183
ROUBO - OUTROS,159,155,158,140,174,166,167,209,159,148,196,172,2.003
ROUBO DE VEÍCULO,26,21,26,24,24,21,14,15,15,17,22,29,254.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,29,26,18,13,17,16,12,9,12,12,10,6,180.0
FURTO - OUTROS,105,127,107,119,132,133,140,114,161,152,148,157,1.595
FURTO DE VEÍCULO,13,21,16,20,21,21,31,23,20,20,24,32,262.0
