Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,3,3,1,1,2,0,1,2,1,1,3,19.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,3,3,1,1,2,0,1,3,1,4,3,23.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,1,0,0,1,0,1,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,2,3,2,1,1,1,1,1,0,0,3,18.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,41,50,65,34,49,41,40,30,40,36,38,39,503.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,12,15,22,17,12,14,13,8,16,12,10,164.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,3,1,0,1,0,0,1,0,0,0,6.0
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),5,5,6,7,3,4,5,4,8,4,5,1,57.0
ESTUPRO,2,2,3,0,1,1,2,2,0,0,1,0,14.0
ESTUPRO DE VULNERÁVEL,3,3,3,7,2,3,3,2,8,4,4,1,43.0
TOTAL DE ROUBO - OUTROS (1),266,216,252,258,203,201,152,193,144,197,226,139,2447.0
ROUBO - OUTROS,258,201,232,238,192,189,143,183,141,190,205,129,2301.0
ROUBO DE VEÍCULO,34,49,35,32,37,46,31,31,45,39,42,42,463.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,8,15,20,20,11,12,9,10,3,7,21,10,146.0
FURTO - OUTROS,149,129,128,136,137,126,169,175,133,109,118,103,1612.0
FURTO DE VEÍCULO,28,23,24,33,22,21,33,21,31,32,22,15,305.0
