Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,2,3,2,5,0,4,3,3,3,2,1,29.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,3,2,5,0,4,4,3,3,2,2,31.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,2,1,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,2,1,0,1,2,0,3,4,0,13.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,31,36,46,38,52,27,39,44,45,36,59,42,495.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,6,9,20,14,18,21,23,20,10,12,13,180.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,0,1,0,0,1,0,0,3.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),4,1,5,4,3,4,2,7,4,6,4,4,48.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,4,5,2,4,15.0
TOTAL DE ROUBO - OUTROS (1),245,188,238,195,166,194,262,258,258,245,228,224,2701.0
ROUBO DE VEÍCULO,56,27,27,28,41,32,37,35,42,48,58,57,488.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,16,16,19,15,11,12,26,21,17,24,23,25,225.0
FURTO - OUTROS,108,87,110,120,130,107,110,106,127,123,120,122,1370.0
FURTO DE VEÍCULO,28,28,34,27,37,50,27,24,48,34,24,22,383.0
