Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,0,0,0,1,0,0,1,1,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,0,0,0,1,0,0,1,1,5
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,3,1,1,0,0,1,1,1,1,0,1,2,12
LESÃO CORPORAL DOLOSA,21,20,22,11,18,21,18,19,24,19,15,20,228
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,9,18,13,21,19,22,18,10,15,11,13,180
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,3,0,1,0,1,0,1,0,3,1,1,12
TOTAL DE ROUBO - OUTROS (1),67,71,68,68,83,78,87,97,77,71,70,97,934
ROUBO DE VEÍCULO,39,43,52,56,46,51,64,49,55,39,35,24,553
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,1,0,1
ROUBO DE CARGA,0,3,1,2,0,1,0,0,0,2,3,2,14
FURTO - OUTROS,51,29,44,55,62,50,55,51,52,52,56,59,616
FURTO DE VEÍCULO,15,16,19,12,14,34,21,20,13,22,7,8,201
