Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,1,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,1,0,0,0,0,0,0,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,0,0,1,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,2,0,1,2,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,15,22,14,20,20,8,12,22,18,15,20,24,210.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,6,4,7,8,12,8,10,6,3,10,11,91.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,1,0,0,0,0,0,0,0,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,2,2,0,4,3,2,0,1,4,0,1,20.0
ESTUPRO,1,1,1,0,1,0,0,0,0,2,0,0,6.0
ESTUPRO DE VULNERÁVEL,0,1,1,0,3,3,2,0,1,2,0,1,14.0
TOTAL DE ROUBO - OUTROS (1),36,36,50,41,53,44,33,42,57,23,44,47,506.0
ROUBO - OUTROS,34,33,48,39,52,43,33,42,53,22,44,47,490.0
ROUBO DE VEÍCULO,6,9,10,10,12,9,3,11,6,4,5,9,94.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,3,2,2,1,1,0,0,4,1,0,0,16.0
FURTO - OUTROS,119,93,96,90,86,94,103,71,81,120,121,99,1.173
FURTO DE VEÍCULO,12,8,13,12,9,22,22,19,13,20,22,17,189.0
