Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,0,0,2,0,0,0,0,0,0,4,8
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,1,0,2,0,0,0,0,0,0,4,9
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,3,1,1,0,0,1,0,0,0,2,9
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,23,20,22,11,11,17,17,18,15,26,15,19,214
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,13,23,19,23,17,21,28,16,24,19,26,238
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,2,1,0,0,1,1,0,0,1,2,9
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,0,0,1,0,1,1,0,0,0,3
TOTAL DE ROUBO - OUTROS (1),83,73,86,81,61,65,41,58,64,70,69,60,811
ROUBO DE VEÍCULO,37,29,33,26,30,30,27,37,38,34,21,15,357
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,1,2,1,1,1,1,0,1,0,0,0,9
FURTO - OUTROS,44,45,68,44,57,47,39,66,56,65,69,59,659
FURTO DE VEÍCULO,31,14,18,23,21,29,24,32,18,18,20,12,260
