Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,0,0,0,0,0,0,0,0,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,1,0,0,0,1,0,0,2
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,6,12,20,14,13,11,9,20,11,16,21,13,166
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,6,9,3,0,5,13,4,6,3,11,8,77
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,2,9,0,0,0,2,0,1,1,17
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,1,5,2,0,0,0,1,2,0,0,0,11
ESTUPRO,0,0,2,2,0,0,0,1,1,0,0,0,6
ESTUPRO DE VULNERÁVEL,0,1,3,0,0,0,0,0,1,0,0,0,5
TOTAL DE ROUBO - OUTROS (1),34,31,35,37,31,27,29,33,35,34,38,29,393
ROUBO - OUTROS,34,31,34,34,31,26,29,31,31,33,37,27,378
ROUBO DE VEÍCULO,7,7,13,6,17,7,4,8,4,5,6,8,92
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,1,3,0,1,0,2,4,1,1,2,15
FURTO - OUTROS,63,46,64,53,62,67,68,70,63,67,73,56,752
FURTO DE VEÍCULO,28,32,36,45,49,29,27,50,28,44,36,12,416
