Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,0,0,0,1,0,2,0,0,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,1,0,0,0,1,0,3,0,0,6
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,0,0,0,0,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,3,2,0,1,2,0,0,0,1,10
LESÃO CORPORAL DOLOSA,18,27,24,29,25,9,15,16,14,23,22,22,244
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,13,19,14,16,8,10,18,11,14,17,6,161
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,0,0,0,0,0,0,1
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),2,3,2,1,0,3,1,1,1,7,0,1,22
TOTAL DE ROUBO - OUTROS (1),81,42,48,68,67,49,55,80,54,73,56,36,709
ROUBO DE VEÍCULO,23,20,23,31,23,18,14,26,19,21,18,31,267
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,0,1,1,0,1,2,0,1,0,2,0,10
FURTO - OUTROS,81,65,85,65,77,78,66,70,72,104,61,87,911
FURTO DE VEÍCULO,36,44,35,43,15,21,21,27,25,13,28,14,322
