Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,1,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,1,2,0,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,17,25,14,19,16,16,12,11,20,23,19,17,209.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,10,8,4,2,6,2,3,2,2,6,5,54.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,0,0,0,4,0,0,0,0,5.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),2,5,0,3,0,0,2,2,2,1,1,0,18.0
ESTUPRO,1,2,0,1,0,0,1,0,0,0,0,0,5.0
ESTUPRO DE VULNERÁVEL,1,3,0,2,0,0,1,2,2,1,1,0,13.0
TOTAL DE ROUBO - OUTROS (1),78,57,51,60,67,86,61,76,84,82,70,75,847.0
ROUBO - OUTROS,78,57,50,60,67,84,60,76,83,82,70,75,842.0
ROUBO DE VEÍCULO,16,8,4,0,5,4,2,3,10,8,8,9,77.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,1,0,0,2,1,0,1,0,0,0,5.0
FURTO - OUTROS,166,192,118,140,155,153,150,170,202,244,211,188,2.089
FURTO DE VEÍCULO,15,21,17,11,20,25,20,22,19,36,27,24,257.0
