Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,2,1,2,3,0,0,1,1,3,0,14
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,3,1,0,5,0,0,2,1,1,0,15
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,0,0,0,2,0,0,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,0,1,1,1,1,0,0,0,1,6
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,22,27,26,27,33,18,20,16,16,19,22,17,263
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,21,17,23,10,23,18,14,17,21,21,18,28,231
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),0,0,1,0,0,0,1,0,0,0,1,0,3
TOTAL DE ROUBO - OUTROS (1),60,56,59,49,63,64,57,59,55,55,55,65,697
ROUBO DE VEÍCULO,20,20,18,21,22,18,20,17,20,22,14,24,236
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,3,0,1,2,1,0,0,0,0,1,1,9
FURTO - OUTROS,50,38,77,79,75,71,71,60,72,84,68,67,812
FURTO DE VEÍCULO,26,36,30,24,35,38,25,26,21,26,28,25,340
