Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,0,0,0,0,0,1,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,0,0,0,0,0,1,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,1,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,51,38,55,26,20,23,21,69,16,54,38,69,480.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,17,24,8,16,17,16,26,12,20,30,17,221.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,9,5,2,0,1,2,1,2,0,2,1,27.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),6,0,1,1,0,1,2,1,0,4,2,2,20.0
ESTUPRO,1,0,0,0,0,1,2,0,0,3,1,1,9.0
ESTUPRO DE VULNERÁVEL,5,0,1,1,0,0,0,1,0,1,1,1,11.0
TOTAL DE ROUBO - OUTROS (1),127,134,129,84,79,81,72,100,87,99,106,132,1230.0
ROUBO - OUTROS,127,134,126,84,78,81,72,99,87,98,106,131,1223.0
ROUBO DE VEÍCULO,37,37,29,17,10,11,4,4,5,9,12,23,198.0
ROUBO A BANCO,0,0,1,0,0,0,0,0,0,1,0,0,2.0
ROUBO DE CARGA,0,0,2,0,1,0,0,1,0,0,0,1,5.0
FURTO - OUTROS,230,270,229,101,153,189,178,182,197,163,191,173,2256.0
FURTO DE VEÍCULO,66,55,67,40,46,62,90,59,46,50,56,38,675.0
