Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,0,0,2,0,0,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,0,0,3,0,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,2,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,1,0,0,2,1,1,1,0,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,23,24,35,25,31,32,32,31,37,31,31,36,368.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,20,23,21,13,21,14,13,11,25,12,14,199.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,3,3,2,0,4,2,4,1,20.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,2,0,2,2,2,1,2,2,3,2,2,22.0
ESTUPRO,0,0,0,1,2,0,0,0,0,1,0,2,6.0
ESTUPRO DE VULNERÁVEL,2,2,0,1,0,2,1,2,2,2,2,0,16.0
TOTAL DE ROUBO - OUTROS (1),132,133,121,147,151,111,151,109,120,106,120,105,1506.0
ROUBO - OUTROS,132,132,121,147,151,110,151,109,120,106,119,105,1503.0
ROUBO DE VEÍCULO,4,14,7,4,7,10,5,5,2,2,2,1,63.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,1,0,0,0,1,0,0,0,0,1,0,3.0
FURTO - OUTROS,294,302,303,292,295,246,305,326,274,318,354,288,3597.0
FURTO DE VEÍCULO,61,55,53,77,70,57,66,73,73,90,68,44,787.0
