Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),20,8,7,11,12,12,14,10,10,7,11,7,129
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),21,9,7,12,13,13,15,9,13,8,14,7,141
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,3,3,1,0,1,2,1,3,1,0,1,1,17
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,1,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,5,2,5,8,5,5,5,5,7,3,7,4,61
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,39,41,38,39,35,43,46,35,32,50,34,38,470
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,11,16,12,15,12,17,18,14,12,8,13,160
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,3,0,1,0,2,2,2,0,1,3,17
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),1,2,1,2,1,0,1,0,0,0,2,2,12
TOTAL DE ROUBO - OUTROS (1),33,29,53,39,31,28,22,26,26,39,21,25,372
ROUBO DE VEÍCULO,13,22,12,12,10,3,18,7,12,12,7,15,143
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,1,4,1,2,2,1,4,6,0,3,25
FURTO - OUTROS,41,46,67,77,67,62,54,60,76,82,53,54,739
FURTO DE VEÍCULO,3,7,5,7,3,3,7,7,7,11,3,6,69
