Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,4,1,3,3,2,0,6,4,3,30
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,4,1,3,3,2,0,7,4,3,31
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,1,1,1,1,0,1,0,7,2,16
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,5,1,2,2,1,2,1,1,3,2,1,1,22
LESÃO CORPORAL DOLOSA,37,37,32,35,28,36,23,46,88,64,82,63,571
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,18,13,17,23,13,17,27,23,11,7,7,184
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,1,1,1,0,0,0,0,0,0,5
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,1,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,1,0,2
TOTAL DE ESTUPRO (4),4,2,4,2,3,4,2,4,13,7,5,3,53
TOTAL DE ROUBO - OUTROS (1),27,29,41,41,35,50,50,45,59,29,48,33,487
ROUBO DE VEÍCULO,10,16,5,7,14,23,10,10,17,0,18,13,143
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,3,0,2,6,1,1,0,0,5,2,0,1,21
FURTO - OUTROS,59,74,76,49,74,72,72,50,69,59,77,70,801
FURTO DE VEÍCULO,10,9,8,8,9,9,4,4,7,5,13,8,94
