Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,3,1,3,3,2,2,2,2,0,1,23.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,3,1,3,3,2,2,2,2,0,1,23.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,0,0,0,1,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,0,6,0,1,0,0,1,1,1,1,0,12.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,26,45,41,23,47,14,27,12,31,27,16,7,316.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,14,10,7,10,5,5,6,11,5,4,5,93.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,1,0,0,0,0,0,0,0,3.0
LATROCÍNIO,1,1,0,0,0,0,0,0,0,1,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,1,0,0,0,0,0,0,0,1,0,0,3.0
TOTAL DE ESTUPRO (4),5,2,4,5,9,4,5,5,3,2,1,6,51.0
ESTUPRO,1,0,3,1,1,0,0,2,1,0,0,2,11.0
ESTUPRO DE VULNERÁVEL,4,2,1,4,8,4,5,3,2,2,1,4,40.0
TOTAL DE ROUBO - OUTROS (1),89,109,107,89,80,93,103,95,95,80,90,108,1138.0
ROUBO - OUTROS,88,103,105,86,78,92,102,94,94,80,90,106,1118.0
ROUBO DE VEÍCULO,11,14,17,10,13,14,15,11,14,16,12,14,161.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,6,2,3,2,1,1,1,1,0,0,2,20.0
FURTO - OUTROS,65,74,74,66,89,70,98,96,98,105,135,100,1070.0
FURTO DE VEÍCULO,5,11,13,7,8,13,10,9,10,16,18,8,128.0
