Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),14,7,17,13,11,13,12,9,8,9,6,14,133
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),15,7,23,13,14,14,13,11,9,11,6,15,151
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,1,1,4,1,1,2,1,12
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,1,0,0,0,2
TENTATIVA DE HOMICÍDIO,6,4,8,4,3,5,5,4,3,2,5,6,55
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,20,21,15,22,25,32,24,21,23,22,37,29,291
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,9,12,11,4,9,9,9,13,17,12,20,132
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,1,2,1,2,2,1,10
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,0,2
TOTAL DE ESTUPRO (4),2,2,0,0,2,2,0,2,0,2,0,0,12
TOTAL DE ROUBO - OUTROS (1),32,51,71,50,74,53,67,44,70,47,53,49,661
ROUBO DE VEÍCULO,17,16,8,12,12,10,14,11,13,23,20,21,177
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,0,0,0,1,0,0,0,0,5,2,8
FURTO - OUTROS,64,58,66,72,53,66,63,59,66,72,65,54,758
FURTO DE VEÍCULO,4,4,3,10,4,9,7,9,8,12,8,7,85
