Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,2,3,7,1,3,4,4,1,3,5,2,40.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,2,3,10,1,3,5,5,1,3,5,2,45.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,1,1,0,0,1,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,7,1,5,1,0,1,0,2,3,1,22.0
LESÃO CORPORAL DOLOSA,14,21,44,21,13,11,24,28,25,23,33,41,298.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,11,17,15,13,8,23,7,14,5,17,8,154.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,4,4,0,1,3,5,3,2,4,28.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,1,7,2,4,3,2,2,5,2,1,30.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,2.0
TOTAL DE ROUBO - OUTROS (1),73,74,90,105,84,81,87,101,79,75,97,91,1037.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,97.0
ROUBO DE VEÍCULO,14,13,24,16,6,8,7,16,17,18,25,24,188.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,1,0,2,0,0,0,0,2,0,0,0,5.0
FURTO - OUTROS,62,53,100,68,73,67,88,62,64,75,70,74,856.0
FURTO DE VEÍCULO,7,11,12,7,4,10,6,23,16,11,8,22,137.0
