Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,3,5,5,4,3,1,2,1,4,4,6,40
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,3,5,5,4,3,1,2,1,4,4,6,40
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,1,2,2,4,2,1,1,1,1,2,19
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,1,2,3,2,3,0,3,2,3,1,0,21
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,28,32,36,28,29,26,23,31,31,36,39,38,377
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,18,11,11,19,15,10,14,15,6,17,15,166
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,0,0,0,0,0,0,1,1,1,1,6
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),2,2,6,1,1,0,0,3,3,5,5,1,29
TOTAL DE ROUBO - OUTROS (1),37,32,39,37,32,30,24,28,32,40,31,32,394
ROUBO DE VEÍCULO,11,12,9,3,11,6,5,6,6,5,9,8,91
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,0,0,1
ROUBO DE CARGA,1,2,4,1,2,3,5,1,2,5,4,5,35
FURTO - OUTROS,49,49,53,67,65,49,60,41,69,64,59,76,701
FURTO DE VEÍCULO,6,9,8,11,6,2,2,5,5,6,3,9,72
