Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,1,2,1,2,1,2,2,1,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,1,3,1,2,1,2,17,1,30.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,1,1,2,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,3,0,1,0,4,4,2,2,2,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,32,29,41,39,28,24,32,35,25,39,26,26,376.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,10,11,7,16,11,18,19,8,11,8,11,147.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,0,0,0,0,0,0,1.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),5,2,1,2,1,7,2,2,1,8,1,2,34.0
ESTUPRO,2,0,0,0,0,1,1,0,0,2,1,0,7.0
ESTUPRO DE VULNERÁVEL,3,2,1,2,1,6,1,2,1,6,0,2,27.0
TOTAL DE ROUBO - OUTROS (1),242,254,203,168,186,222,220,167,135,155,213,217,2382.0
ROUBO - OUTROS,240,254,201,165,186,221,219,167,135,155,209,217,2369.0
ROUBO DE VEÍCULO,34,34,41,26,24,11,21,18,23,32,35,39,338.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,0,2,3,0,1,1,0,0,0,4,0,13.0
FURTO - OUTROS,83,80,59,56,76,131,98,87,80,76,89,94,1009.0
FURTO DE VEÍCULO,12,17,18,17,10,12,16,19,18,18,16,13,186.0
