Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,1,1,1,1,4,4,1,2,1,0,19.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,1,1,1,1,5,4,1,3,1,0,21.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,1,2,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,2,2,2,2,1,2,4,0,6,3,25.0
LESÃO CORPORAL DOLOSA,80,56,60,70,43,48,47,29,46,38,48,48,613.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,20,14,23,17,21,31,27,24,24,33,13,265.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,1,2,2,0,0,0,0,1,7.0
LATROCÍNIO,1,1,0,0,0,0,0,1,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,1,0,0,0,0,0,1,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),7,5,6,4,2,2,6,3,2,4,8,0,49.0
TOTAL DE ROUBO - OUTROS (1),218,189,230,242,339,293,271,417,376,231,431,385,3.622
ROUBO DE VEÍCULO,112,90,107,123,120,133,217,134,106,90,166,142,1.54
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,5,2,0,0,1,0,2,0,0,0,2,16.0
FURTO - OUTROS,92,68,104,102,126,89,116,137,125,82,175,93,1.309
FURTO DE VEÍCULO,23,25,36,31,24,24,59,42,32,21,66,20,403.0
