Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),8,12,11,10,6,13,12,21,15,13,15,12,148.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),8,12,12,10,6,14,13,21,17,13,15,13,154.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,0,1,0,0,1,1,0,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,1,0,1,1,0,3.0
TENTATIVA DE HOMICÍDIO,9,8,14,9,8,7,8,9,6,8,8,13,107.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,32,44,49,18,25,42,23,13,25,27,29,37,364.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,13,13,7,11,13,8,14,8,13,13,13,136.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,0,0,1,1,4,1,3,3,1,16.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TOTAL DE ESTUPRO (4),0,4,0,0,0,3,2,0,0,4,1,1,15.0
TOTAL DE ROUBO - OUTROS (1),122,111,138,134,163,138,176,148,169,143,127,124,1693.0
ROUBO DE VEÍCULO,48,39,29,26,36,43,21,36,39,25,39,26,407.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,4,0,0,0,1,0,0,0,0,4,5,14.0
FURTO - OUTROS,62,73,50,59,68,79,70,67,83,77,75,75,838.0
FURTO DE VEÍCULO,28,26,25,17,23,26,23,31,18,13,17,16,263.0
