Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,8,3,5,5,5,2,4,6,4,4,7,58.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,8,3,5,5,6,2,4,8,4,4,7,60.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,1,0,2,0,1,0,0,0,3,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,6,2,3,2,2,2,1,3,2,5,3,34.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,55,64,35,35,37,39,35,40,38,38,19,32,467.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,28,23,30,23,13,26,27,20,17,17,12,261.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,4,1,1,0,3,4,2,1,3,1,0,21.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,1,1,1,3,0,2,2,1,1,3,15.0
TOTAL DE ROUBO - OUTROS (1),79,78,91,84,107,107,99,138,91,91,109,87,1161.0
ROUBO DE VEÍCULO,20,36,28,30,30,30,34,26,20,23,18,17,312.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,7,2,13,7,6,12,10,9,0,6,10,2,84.0
FURTO - OUTROS,70,64,62,93,93,71,76,75,77,97,66,53,897.0
FURTO DE VEÍCULO,22,19,29,29,32,33,31,28,34,24,28,24,333.0
