Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,1,3,3,2,0,2,5,1,1,1,1,25.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,1,3,3,2,0,2,5,1,1,1,1,25.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,0,1,0,0,2,2,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,7,3,2,2,3,4,2,1,0,2,0,3,29.0
LESÃO CORPORAL DOLOSA,31,38,31,34,25,31,37,37,36,39,54,53,446.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,29,23,16,15,19,27,23,24,32,48,38,316.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,0,1,2,1,0,6,1,0,13.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,4,1,5,1,5,4,4,2,5,7,1,43.0
TOTAL DE ROUBO - OUTROS (1),134,123,174,110,132,161,154,161,143,174,149,130,1745.0
ROUBO DE VEÍCULO,46,46,55,45,50,53,48,49,31,80,95,94,692.0
ROUBO A BANCO,0,0,1,1,0,0,0,0,0,0,0,0,2.0
ROUBO DE CARGA,11,7,11,2,0,0,0,0,2,4,0,0,37.0
FURTO - OUTROS,106,117,116,128,124,139,123,167,73,164,130,148,1535.0
FURTO DE VEÍCULO,32,35,22,26,9,30,24,36,65,36,35,30,380.0
