Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,3,3,2,2,5,1,1,2,4,2,27.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,3,3,2,2,5,1,1,2,4,2,27.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,0,0,0,0,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,4,3,3,1,2,3,2,3,3,2,5,7,38.0
LESÃO CORPORAL DOLOSA,37,36,32,29,30,48,45,39,44,31,32,41,444.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,8,10,19,27,36,24,31,34,32,18,24,276.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,2,0,0,0,0,1,0,0,0,0,5.0
LATROCÍNIO,0,0,2,2,0,0,0,0,0,0,0,0,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,2,2,0,0,0,0,0,0,0,0,4.0
TOTAL DE ESTUPRO (4),4,5,7,11,1,3,3,5,4,9,5,3,60.0
TOTAL DE ROUBO - OUTROS (1),156,136,144,165,157,138,182,159,192,171,161,175,1.936
ROUBO DE VEÍCULO,57,62,59,50,68,50,69,45,64,80,72,108,784.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,3,3,13,7,17,20,27,28,14,7,140.0
FURTO - OUTROS,117,66,124,96,114,137,125,147,141,157,105,161,1.49
FURTO DE VEÍCULO,41,29,43,35,29,34,30,41,51,32,26,34,425.0
