Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),22,7,23,11,13,14,13,17,18,14,21,13,186.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),24,7,23,13,13,17,13,18,18,14,22,13,195.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,2,0,1,0,1,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TENTATIVA DE HOMICÍDIO,6,5,10,3,7,4,3,5,8,4,8,7,70.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,36,21,11,17,15,20,25,21,15,40,28,55,304.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,6,8,18,11,11,12,14,13,14,10,13,146.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,0,0,1,1,0,0,1,2,6.0
LATROCÍNIO,1,0,1,0,1,0,0,0,0,1,1,0,5.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,1,0,1,0,0,0,0,1,1,0,5.0
TOTAL DE ESTUPRO (4),2,0,0,0,2,2,2,1,2,1,3,0,15.0
TOTAL DE ROUBO - OUTROS (1),170,85,134,163,174,123,161,147,135,134,146,132,1.704
ROUBO DE VEÍCULO,52,61,48,69,70,59,51,47,32,46,37,46,618.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,0,0,0,0,0,0,1,0,0,0,4,9.0
FURTO - OUTROS,111,49,63,65,56,58,56,72,67,101,74,68,840.0
FURTO DE VEÍCULO,32,46,40,48,37,17,37,31,41,48,32,39,448.0
