Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,0,0,0,0,0,0,0,1,1,0,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,0,0,0,0,0,0,0,1,1,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,0,2,0,1,1,1,1,0,0,0,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,2,0,0,0,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,1,0,3,0,0,1,0,3,0,0,0,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,21,15,13,19,18,19,11,9,22,7,15,11,180.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,14,28,8,14,11,17,15,8,13,13,13,170.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,0,2,2,0,0,1,1,0,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,2,2,1,1,0,1,1,2,1,0,11.0
TOTAL DE ROUBO - OUTROS (1),87,149,156,117,123,112,98,107,85,51,81,113,1279.0
ROUBO DE VEÍCULO,63,63,92,87,68,58,53,59,56,44,52,39,734.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,3,1,0,3,2,1,2,2,2,1,2,19.0
FURTO - OUTROS,67,61,216,107,103,108,95,99,81,71,83,100,1191.0
FURTO DE VEÍCULO,65,43,187,63,69,69,113,78,80,65,76,54,962.0
