Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,4,1,1,1,3,0,2,0,0,5,0,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,3,0,1,1,3,0,2,0,0,5,0,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,2,4,1,0,0,2,1,1,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,1,1,2,0,1,1,0,0,1,0,0,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,34,32,33,24,26,24,24,15,8,17,14,17,268.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,22,9,22,27,5,17,12,9,10,12,11,171.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,29,1,6,4,1,1,0,42.0
LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,1,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),2,2,1,0,0,0,1,1,0,1,0,0,8.0
TOTAL DE ROUBO - OUTROS (1),92,72,73,105,101,105,101,107,92,88,78,96,1.11
ROUBO DE VEÍCULO,65,39,50,62,69,82,87,80,64,53,64,54,769.0
ROUBO A BANCO,0,0,1,0,1,1,0,0,0,0,0,0,3.0
ROUBO DE CARGA,1,2,3,1,2,0,2,1,0,1,0,2,15.0
FURTO - OUTROS,115,100,83,79,90,127,62,62,73,68,77,83,1.019
FURTO DE VEÍCULO,86,77,48,76,83,62,53,50,37,48,41,31,692.0
