Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,3,1,1,0,1,0,2,0,0,0,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,3,1,1,0,1,0,3,0,0,0,0,9.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,1,1,1,2,1,0,1,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,1,0,0,1,0,1,0,3.0
TENTATIVA DE HOMICÍDIO,0,2,1,1,0,1,0,0,1,0,0,0,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,33,28,38,25,31,30,27,35,29,30,40,31,377.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,11,10,23,6,17,21,19,16,12,16,15,182.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,2,0,0,0,0,2,2,0,3,0,12.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,0,5,0,2,0,2,2,7,0,1,1,23.0
ESTUPRO,1,0,1,0,0,0,2,1,2,0,0,1,8.0
ESTUPRO DE VULNERÁVEL,2,0,4,0,2,0,0,1,5,0,1,0,15.0
TOTAL DE ROUBO - OUTROS (1),86,104,71,77,72,50,87,69,78,63,47,76,880.0
ROUBO - OUTROS,86,103,71,77,72,50,87,69,78,62,46,76,877.0
ROUBO DE VEÍCULO,11,12,13,6,12,9,9,8,9,5,5,5,104.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,1,0,0,0,0,0,0,0,1,1,0,3.0
FURTO - OUTROS,155,126,107,122,155,110,156,156,177,148,153,137,1702.0
FURTO DE VEÍCULO,91,99,78,73,106,71,74,81,74,80,77,39,943.0
