Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,1,0,0,0,0,0,0,1,0,4
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,1,0,0,0,0,0,0,1,0,4
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,0,0,0,1,1,0,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,1,0,1,1,1,1,0,1,0,7
LESÃO CORPORAL DOLOSA,9,8,7,5,11,5,7,8,10,13,18,12,113
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,13,18,15,27,24,22,27,8,20,18,11,228
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,0,0,1,0,0,0,0,0,1,0,5
LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1
TOTAL DE ESTUPRO (4),0,2,0,1,1,0,0,0,2,0,0,1,7
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,0
TOTAL DE ROUBO - OUTROS (1),89,67,103,69,68,49,75,76,58,84,57,65,860
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,55
ROUBO DE VEÍCULO,15,17,16,9,10,15,19,13,7,9,17,21,168
ROUBO A BANCO,1,0,0,0,0,0,0,0,0,0,0,0,1
ROUBO DE CARGA,3,1,5,1,2,4,1,2,2,0,2,1,24
FURTO - OUTROS,78,59,67,59,56,32,62,86,61,66,65,67,758
FURTO DE VEÍCULO,28,20,29,34,25,17,20,16,20,27,17,8,261
