Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,1,2,0,4,2,0,3,2,0,3,19
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,1,2,0,4,2,0,3,2,0,3,20
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,3,0,1,1,5,1,0,0,0,0,12
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,2,0,1,1,0,0,0,2,0,1,2,9
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,14,9,19,17,12,5,16,15,11,19,11,19,167
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,9,6,15,9,23,9,16,19,17,15,25,168
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,0,0,0,0,1,1,1,2,0,7
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,1,0,2,0,0,1,0,0,2,0,0,6
TOTAL DE ROUBO - OUTROS (1),91,77,73,66,71,60,62,62,55,59,65,47,788
ROUBO DE VEÍCULO,12,13,19,17,11,12,12,13,19,15,15,21,179
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,2,1,2,0,1,0,1,1,1,1,11
FURTO - OUTROS,64,59,77,91,86,87,63,89,88,88,71,86,949
FURTO DE VEÍCULO,18,23,26,37,35,38,35,38,29,49,24,25,377
