Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,0,0,0,0,1,1,3
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,0,0,0,0,1,1,3
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,1,0,0,0,2,0,0,0,0,5
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,1,0,1,0,1,0,0,0,0,0,4
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,8,8,3,8,9,9,4,12,17,13,11,9,111
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,21,11,17,16,10,8,22,11,8,9,10,151
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,3,0,0,1,1,0,0,6
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,1,0,0,0,0,2,1,1,0,2,7
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ROUBO - OUTROS (1),42,74,65,54,65,74,70,66,62,75,61,69,777
ROUBO DE VEÍCULO,10,15,5,7,12,9,16,13,10,17,16,13,143
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,1,2,2,1,1,2,1,5,3,3,2,25
FURTO - OUTROS,54,66,91,80,75,72,96,105,90,67,71,63,930
FURTO DE VEÍCULO,25,23,24,18,23,34,32,10,26,18,15,11,259
