Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,1,1,3,0,0,2,0,0,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,1,1,3,0,0,2,0,0,9
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,2,1,0,2,0,1,0,0,0,2,9
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,1,0,0,0,1
TENTATIVA DE HOMICÍDIO,2,0,0,0,0,0,1,1,0,0,1,0,5
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,22,13,18,11,11,19,17,15,15,19,15,23,198
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,26,30,20,28,21,26,27,25,28,26,29,308
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,0,0,1,1,2,1,0,0,7
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,1,0,1,0,0,1,0,0,0,1,0,5
TOTAL DE ROUBO - OUTROS (1),64,55,68,82,98,67,84,74,78,63,81,52,866
ROUBO DE VEÍCULO,24,20,17,9,16,22,19,30,29,22,15,16,239
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,2,1,0,2,2,0,1,2,2,2,0,14
FURTO - OUTROS,102,71,91,79,113,91,70,81,64,81,64,64,971
FURTO DE VEÍCULO,36,23,29,37,57,43,17,25,41,18,28,16,370
