Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,2,0,0,0,0,0,0,0,0,2
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,0,0,1,0,4,1,1,9
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,1,0,1,0,0,2
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,21,14,9,5,10,4,11,18,7,18,14,18,149
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,8,6,1,7,5,7,16,7,1,5,9,75
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,2,0,0,2
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,0,0,1,0,0,0,1,0,0,2
ESTUPRO,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,0,1,0,0,1
TOTAL DE ROUBO - OUTROS (1),45,55,49,53,58,52,44,54,41,47,40,42,580
ROUBO - OUTROS,45,54,49,53,57,52,43,54,41,46,39,41,574
ROUBO DE VEÍCULO,3,3,4,13,5,1,8,9,8,6,5,4,69
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,0,0,1,0,1,0,0,1,1,1,6
FURTO - OUTROS,61,59,62,65,65,66,73,92,90,56,75,74,838
FURTO DE VEÍCULO,2,9,5,3,11,10,5,10,10,11,10,5,91
