Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,1,1,0,1,1,0,2,2,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,1,1,0,1,1,0,2,2,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,3,1,3,4,0,0,3,0,1,5,21.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,3,3,2,3,0,0,1,1,0,0,2,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,1,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,67,61,87,75,84,68,67,62,83,78,73,80,885.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,19,24,30,16,31,28,27,27,19,16,22,284.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,0,1,1,2,1,0,1,1,1,3,13.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),11,3,8,15,3,9,6,3,1,4,6,7,76.0
ESTUPRO,1,0,3,6,0,1,1,0,0,0,0,2,14.0
ESTUPRO DE VULNERÁVEL,10,3,5,9,3,8,5,3,1,4,6,5,62.0
TOTAL DE ROUBO - OUTROS (1),110,77,73,88,85,73,74,67,68,71,59,69,914.0
ROUBO - OUTROS,104,74,68,85,77,72,72,60,65,57,54,65,853.0
ROUBO DE VEÍCULO,26,25,20,25,23,14,17,15,20,19,22,14,240.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,3,5,3,8,1,2,7,3,14,5,4,61.0
FURTO - OUTROS,186,182,276,256,193,167,231,217,195,208,146,166,2423.0
FURTO DE VEÍCULO,31,29,35,35,32,38,42,37,36,40,41,24,420.0
