Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,3,6,1,6,2,2,4,4,2,7,5,44.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,3,6,1,6,2,2,4,4,2,12,5,49.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,2,2,0,3,3,1,1,2,1,2,18.0
HOMICÍDIO CULPOSO OUTROS,4,0,0,0,0,0,0,0,0,0,0,0,4.0
TENTATIVA DE HOMICÍDIO,1,3,3,0,3,3,0,3,5,2,3,2,28.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,71,55,66,67,54,51,35,57,64,75,100,76,771.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,23,28,30,32,21,13,29,26,34,50,36,341.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,1,3,0,2,4,0,2,0,13.0
LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),4,2,3,0,2,2,0,0,3,5,7,9,37.0
TOTAL DE ROUBO - OUTROS (1),145,127,119,117,145,147,147,117,134,156,165,110,1.629
ROUBO DE VEÍCULO,44,41,34,40,48,31,34,34,28,25,40,35,434.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,15,8,5,4,6,5,10,4,8,7,8,5,85.0
FURTO - OUTROS,175,145,136,109,173,148,140,105,159,176,157,141,1.764
FURTO DE VEÍCULO,34,29,20,19,54,32,29,23,26,20,31,31,348.0
