Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,7,5,8,12,12,8,8,5,4,4,8,85.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,7,5,8,11,12,14,8,5,5,5,7,92.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,4,2,2,0,0,0,3,2,1,1,0,3,18.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,5,4,8,6,8,10,9,4,5,5,4,9,77.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,49,54,45,42,41,56,59,65,55,54,52,68,640.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,24,25,24,25,38,24,25,29,23,26,32,37,332.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,1,0,0,0,0,2,0,1,5.0
LATROCÍNIO,1,0,0,0,0,0,0,0,1,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,1,0,0,0,2.0
TOTAL DE ESTUPRO (4),0,2,3,0,1,3,1,2,5,1,4,2,24.0
TOTAL DE ROUBO - OUTROS (1),80,82,87,93,93,89,86,84,62,76,76,72,980.0
ROUBO DE VEÍCULO,24,21,24,33,33,37,26,25,44,29,24,25,345.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,2,4,4,3,6,0,3,3,2,3,0,33.0
FURTO - OUTROS,101,94,104,114,95,118,104,100,110,127,103,95,1265.0
FURTO DE VEÍCULO,32,34,31,25,23,41,38,30,45,42,28,24,393.0
