Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,6,3,1,4,2,1,1,3,5,28.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,6,3,1,5,2,1,1,4,13,38.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,0,2,2,0,2,2,0,0,1,4,15.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,0,2,1,0,1,2,4,3,4,3,22.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,55,74,50,62,57,53,35,40,67,86,51,65,695.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,24,22,19,22,35,21,37,19,27,16,24,296.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,1,1,2.0
LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),4,4,4,3,5,6,3,2,3,13,3,5,55.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,0,12,3,4,19.0
TOTAL DE ROUBO - OUTROS (1),158,212,228,201,154,138,211,253,222,214,190,195,2376.0
ROUBO DE VEÍCULO,59,50,41,40,50,50,72,48,13,63,60,80,626.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,13,9,16,6,6,6,3,10,18,16,15,26,144.0
FURTO - OUTROS,138,157,126,123,148,152,139,151,110,107,164,144,1659.0
FURTO DE VEÍCULO,65,36,37,45,31,20,57,44,62,52,40,47,536.0
