Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,7,7,3,8,2,7,1,0,2,3,4,47.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,7,8,3,13,2,10,1,0,2,3,4,56.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,2,1,0,3,1,1,1,0,0,1,13.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TENTATIVA DE HOMICÍDIO,5,4,5,3,5,1,0,5,0,1,4,1,34.0
LESÃO CORPORAL DOLOSA,81,60,73,65,60,62,73,86,71,77,90,85,883.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,33,27,36,18,30,24,24,30,41,41,36,40,380.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,2,0,0,1,1,1,0,1,0,7.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),7,7,9,6,4,7,6,4,5,2,6,6,69.0
TOTAL DE ROUBO - OUTROS (1),113,110,131,132,137,113,107,133,112,132,141,148,1509.0
ROUBO DE VEÍCULO,35,41,29,40,43,46,62,47,56,40,0,42,481.0
ROUBO A BANCO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,6,8,8,6,5,5,6,8,4,3,7,5,71.0
FURTO - OUTROS,140,172,136,135,173,125,295,268,180,110,168,219,2121.0
FURTO DE VEÍCULO,17,17,20,18,19,17,48,38,27,37,38,28,324.0
