Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,3,2,2,4,1,0,0,0,0,0,2,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,4,2,2,4,1,0,0,0,0,0,2,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,2,1,1,0,1,2,1,0,3,0,1,13.0
LESÃO CORPORAL DOLOSA,21,23,22,20,21,17,23,32,27,23,28,36,293.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,8,5,16,11,13,12,7,8,10,8,6,113.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,0,0,0,1,1,0,3.0
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,1,3,2,4,3,2,1,1,1,0,19.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,1.0
TOTAL DE ROUBO - OUTROS (1),108,116,96,108,107,87,88,86,90,92,122,79,1.179
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,120.0
ROUBO DE VEÍCULO,17,14,13,15,9,8,14,13,15,8,14,19,159.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,9,4,2,3,2,4,7,3,3,3,2,3,45.0
FURTO - OUTROS,70,46,87,57,77,83,70,63,68,52,63,38,774.0
FURTO DE VEÍCULO,12,15,14,10,11,14,14,11,11,10,18,9,149.0
