Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,1,0,0,0,2,2,0,0,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,1,1,0,0,0,2,2,0,0,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,0,1,0,1,0,1,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,1,0,2,0,1,0,0,2,2,1,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,27,26,26,43,38,27,23,22,37,24,30,22,345.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,6,4,7,8,15,5,7,14,11,8,7,98.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,0,0,0,0,0,2,1,2,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,2,3,2,3,4,2,4,1,5,3,3,34.0
ESTUPRO,2,1,1,1,1,1,0,0,0,0,0,2,9.0
ESTUPRO DE VULNERÁVEL,0,1,2,1,2,3,2,4,1,5,3,1,25.0
TOTAL DE ROUBO - OUTROS (1),44,32,31,45,33,56,33,40,30,42,27,41,454.0
ROUBO - OUTROS,44,32,30,45,32,55,33,39,30,40,27,38,445.0
ROUBO DE VEÍCULO,5,0,3,3,4,8,5,2,4,5,5,6,50.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,1,0,1,1,0,1,0,2,0,3,9.0
FURTO - OUTROS,86,87,82,81,124,105,92,77,91,82,79,74,1.06
FURTO DE VEÍCULO,12,16,5,10,10,18,16,19,13,18,12,12,161.0
