Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,2,1,0,0,0,1,0,0,0,1,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,2,1,0,0,0,1,0,0,0,1,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,0,0,0,0,0,0,0,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,1,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,1,1,0,0,0,1,1,1,1,0,0,3,9
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,29,41,38,29,31,36,34,29,30,40,29,38,404
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,7,9,6,4,7,12,7,13,11,8,6,94
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,0,2,1,0,0,0,4
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),4,1,2,4,5,3,0,6,1,4,2,4,36
ESTUPRO,1,0,1,1,1,1,0,0,1,1,1,1,9
ESTUPRO DE VULNERÁVEL,3,1,1,3,4,2,0,6,0,3,1,3,27
TOTAL DE ROUBO - OUTROS (1),38,30,35,27,33,33,21,31,27,29,26,37,367
ROUBO - OUTROS,38,29,35,27,33,33,21,30,25,29,26,37,363
ROUBO DE VEÍCULO,5,3,3,0,3,2,2,3,3,1,1,4,30
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,0,0,0,0,0,1,2,0,0,0,4
FURTO - OUTROS,88,83,67,85,65,75,72,86,81,67,75,82,926
FURTO DE VEÍCULO,9,11,6,12,11,11,26,11,10,14,9,11,141
