Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,1,2,2,1,1,1,0,0,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,1,2,2,1,1,1,0,0,9
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,0,0,0,0,0,0,1,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,2,1,0,0,0,1,0,3,0,1,9
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,32,24,28,35,38,27,40,26,36,22,29,19,356
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,15,10,28,18,22,8,18,21,22,22,11,201
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,3,0,0,0,0,0,1,4
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),0,0,3,0,0,0,0,1,0,0,0,0,4
TOTAL DE ROUBO - OUTROS (1),32,24,30,45,43,39,36,32,29,40,32,45,427
ROUBO DE VEÍCULO,3,7,6,8,6,7,2,5,6,7,7,8,72
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,0,0,1
ROUBO DE CARGA,2,2,0,1,3,4,3,2,8,7,2,11,45
FURTO - OUTROS,40,42,38,94,76,84,49,63,56,39,37,56,674
FURTO DE VEÍCULO,6,10,3,22,11,12,7,9,3,6,0,4,93
