Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,2,0,0,0,1,1,0,0,0,2,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,2,0,0,0,1,1,0,0,0,2,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,1,0,0,1,0,0,1,0,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,1,0,0,0,1,1,1,0,2,7
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,27,35,34,26,22,21,28,30,15,32,23,27,320
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,5,3,6,8,8,11,4,3,6,7,4,68
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,0,0,1,0,0,0,0,2
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,2,2,2,1,4,3,5,1,6,1,2,30
ESTUPRO,1,1,0,0,1,0,1,3,0,3,0,0,10
ESTUPRO DE VULNERÁVEL,0,1,2,2,0,4,2,2,1,3,1,2,20
TOTAL DE ROUBO - OUTROS (1),48,44,42,40,48,52,51,51,45,56,44,73,594
ROUBO - OUTROS,47,40,42,40,47,51,48,51,44,53,43,70,576
ROUBO DE VEÍCULO,2,5,7,6,12,3,3,8,5,5,7,6,69
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,4,0,0,1,1,3,0,1,3,1,3,18
FURTO - OUTROS,86,57,88,73,87,79,78,78,66,97,67,58,914
FURTO DE VEÍCULO,8,16,23,15,14,12,12,10,11,13,13,9,156
