Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,1,1,0,1,0,0,0,1,0,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,1,0,1,0,0,0,1,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,2,0,0,0,0,1,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,1,2,0,1,0,0,0,1,1,0,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,23,19,16,24,17,14,21,19,22,11,11,20,217.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,8,13,20,19,12,15,16,12,2,9,20,168.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,1,0,3,0,0,0,0,2,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,1,0,2,0,0,0,0,1,0,0,5.0
TOTAL DE ROUBO - OUTROS (1),110,114,113,129,139,111,128,98,90,65,124,97,1318.0
ROUBO DE VEÍCULO,61,62,40,64,48,30,47,42,24,38,51,49,556.0
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,3,1,1,0,4,3,0,3,0,0,3,0,18.0
FURTO - OUTROS,208,138,209,219,226,369,571,183,194,301,148,212,2978.0
FURTO DE VEÍCULO,75,78,69,78,107,195,215,102,100,387,67,82,1555.0
