Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,0,1,1,0,0,0,0,1,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,0,0,0,1,0,0,0,0,0,2.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,18,19,22,14,19,22,15,22,23,20,22,18,234.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,10,24,14,24,19,19,27,19,27,23,19,245.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,3,2,0,2,2,4,2,2,1,1,23.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,1,0,0,0,3,2,2,3,1,3,1,19.0
ESTUPRO,1,0,0,0,0,3,0,0,2,0,3,0,9.0
ESTUPRO DE VULNERÁVEL,2,1,0,0,0,0,2,2,1,1,0,1,10.0
TOTAL DE ROUBO - OUTROS (1),75,82,114,106,104,86,90,101,88,91,93,85,1.115
ROUBO - OUTROS,74,79,114,104,103,83,84,96,87,88,88,84,1.084
ROUBO DE VEÍCULO,26,25,34,28,27,15,22,25,15,17,16,22,272.0
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,1,2,0,2,1,3,6,5,1,3,5,1,30.0
FURTO - OUTROS,174,153,240,238,255,195,216,228,191,243,225,229,2.587
FURTO DE VEÍCULO,80,72,98,79,91,73,90,78,91,89,94,78,1.013
