Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,2,0,1,0,0,0,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,2,0,1,0,0,0,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,0,0,0,0,0,1,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,1,0,1,1,0,0,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,22,24,28,23,19,30,35,38,32,23,25,32,331.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,11,28,23,20,18,14,20,15,11,21,22,219.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,2,0,1,2,0,0,2,1,0,1,10.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,3,1,1,4,2,1,1,3,0,0,3,20.0
ESTUPRO,0,3,0,0,1,1,1,0,1,0,0,1,8.0
ESTUPRO DE VULNERÁVEL,1,0,1,1,3,1,0,1,2,0,0,2,12.0
TOTAL DE ROUBO - OUTROS (1),97,107,94,74,83,77,80,78,52,71,84,86,983.0
ROUBO - OUTROS,95,107,92,73,82,76,80,78,51,70,83,83,970.0
ROUBO DE VEÍCULO,7,9,11,12,7,12,3,4,6,6,12,8,97.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,0,2,1,1,1,0,0,1,1,1,3,13.0
FURTO - OUTROS,250,285,271,206,240,199,249,270,224,250,270,292,3006.0
FURTO DE VEÍCULO,120,119,128,123,153,172,165,138,119,155,135,113,1640.0
