Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,2,3,0,2,1,1,1,3,2,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,2,3,0,2,1,1,1,3,2,17.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,0,0,1,0,0,2,0,1,2,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,2,0,0,1,3.0
LESÃO CORPORAL DOLOSA,30,28,25,14,23,26,23,24,25,23,20,35,296.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,13,25,16,16,16,10,13,11,13,14,14,172.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,0,0,1,2,0,1,0,0,1,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,3,2,1,1,0,4,1,0,2,3,2,20.0
TOTAL DE ROUBO - OUTROS (1),103,72,105,97,77,107,87,80,89,78,69,71,1035.0
ROUBO DE VEÍCULO,5,13,41,27,40,30,25,33,30,60,37,33,374.0
ROUBO A BANCO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ROUBO DE CARGA,2,4,3,3,2,4,3,3,3,3,6,1,37.0
FURTO - OUTROS,81,60,99,105,64,82,92,92,68,74,70,61,948.0
FURTO DE VEÍCULO,38,39,42,37,51,35,39,44,32,40,43,34,474.0
