Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,1,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,1,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,2,0,0,1,0,0,0,0,0,1,1,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,1,1,0,0,1,1,1,0,1,1,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,29,37,45,38,38,39,32,32,40,42,57,40,469.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,9,8,12,11,7,16,9,10,3,8,12,114.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,0,0,2,1,0,0,0,0,1,6.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,2,4,4,4,4,4,8,2,4,4,3,47.0
ESTUPRO,1,0,1,0,0,1,0,1,1,0,0,2,7.0
ESTUPRO DE VULNERÁVEL,3,2,3,4,4,3,4,7,1,4,4,1,40.0
TOTAL DE ROUBO - OUTROS (1),115,85,104,78,78,76,77,78,84,94,92,100,1.061
ROUBO - OUTROS,113,84,104,76,77,76,76,77,83,94,87,98,1.045
ROUBO DE VEÍCULO,6,5,15,11,9,14,8,10,9,5,17,16,125.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,1,0,2,1,0,1,1,1,0,5,2,16.0
FURTO - OUTROS,119,103,147,142,175,134,129,129,154,138,134,142,1.646
FURTO DE VEÍCULO,38,25,36,37,25,22,19,34,32,34,32,48,382.0
