Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,0,3,3,10,3,4,7,1,5,4,6,51
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,0,4,3,17,3,4,7,1,5,4,6,59
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,1,1,2,6,1,2,3,5,2,2,27
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,2,3,1,2,3,0,3,2,1,2,4,1,24
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,49,68,80,45,31,49,40,67,78,57,47,48,659
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,46,24,28,29,25,30,26,26,31,26,32,345
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,0,0,1,0,3,1,3,0,0,10
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTAL DE ESTUPRO (4),0,1,1,2,0,1,4,0,3,1,3,1,17
TOTAL DE ROUBO - OUTROS (1),62,51,62,65,57,54,52,68,56,61,59,61,708
ROUBO DE VEÍCULO,29,16,20,13,13,19,11,28,32,27,20,20,248
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,1,0,1
ROUBO DE CARGA,12,12,12,12,11,6,4,11,7,3,10,5,105
FURTO - OUTROS,76,86,104,97,88,83,58,80,65,62,57,79,935
FURTO DE VEÍCULO,31,29,19,27,20,19,15,8,18,9,15,10,220
