Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,3,0,2,0,1,2,1,2,2,1,0,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,3,0,3,0,1,2,1,2,2,1,0,18.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,4,1,1,1,2,3,1,2,4,1,0,6,26.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,4,2,1,4,1,3,4,5,4,3,5,37.0
LESÃO CORPORAL DOLOSA,31,31,42,41,55,50,47,45,62,50,55,52,561.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,31,26,29,20,22,30,30,37,27,24,41,35,352.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,0,0,0,0,0,1,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
TOTAL DE ESTUPRO (4),7,4,7,7,6,5,4,5,6,5,6,7,69.0
TOTAL DE ROUBO - OUTROS (1),101,70,107,108,107,110,120,81,95,77,81,106,1163.0
ROUBO DE VEÍCULO,39,39,58,51,54,52,45,40,37,39,48,49,551.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,11,13,16,12,17,12,27,8,11,14,16,15,172.0
FURTO - OUTROS,96,58,100,98,101,87,97,111,102,82,104,110,1146.0
FURTO DE VEÍCULO,17,12,22,18,17,25,27,25,15,25,18,30,251.0
